"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FLKS","Flex Pharma, Inc.","14.04","$249.99M","2015","n/a","n/a","http://www.nasdaq.com/symbol/flks",
"FLXN","Flexion Therapeutics, Inc.","20.45","$438.11M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flxn",
"SKOR","FlexShares Credit-Scored US Corporate Bond Index Fund","50.62","$12.66M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skor",
"MBSD","Flexshares Trust-Flexshares Disciplined Duration Mbs Index Fun","25.21","$5.04M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mbsd",
"FLXS","Flexsteel Industries, Inc.","31.02","$230.67M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/flxs",
"FLEX","Flextronics International Ltd.","11.925","$6.83B","1994","Technology","Electrical Products","http://www.nasdaq.com/symbol/flex",
"FLIR","FLIR Systems, Inc.","32.74","$4.61B","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flir",
"FLDM","Fluidigm Corporation","37.45","$1.06B","2011","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/fldm",
"FFIC","Flushing Financial Corporation","19.65","$582.63M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffic",
"FOMX","Foamix Pharmaceuticals Ltd.","9.02","$193.71M","2014","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/fomx",
"FONR","Fonar Corporation","11.68","$75.14M","1981","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/fonr",
"FES","Forbes Energy Services Ltd","1.15","$25.12M","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/fes",
"FNRG","ForceField Energy Inc.","7.1","$128.56M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/fnrg",
"FORM","FormFactor, Inc.","8.5","$479.5M","2003","Technology","Semiconductors","http://www.nasdaq.com/symbol/form",
"FORTY","Formula Systems (1985) Ltd.","22.91","$337.21M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/forty",
"FORR","Forrester Research, Inc.","37.67","$685.78M","1996","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/forr",
"FTNT","Fortinet, Inc.","32.785","$5.4B","2009","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ftnt",
"FWRD","Forward Air Corporation","53.79","$1.64B","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/fwrd",
"FORD","Forward Industries, Inc.","0.9301","$7.85M","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/ford",
"FWP","Forward Pharma A/S","22.64","$1.04B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fwp",
"FOSL","Fossil Group, Inc.","97.73","$4.99B","1993","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/fosl",
"FMI","Foundation Medicine, Inc.","49.16","$1.39B","2013","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/fmi",
"FXCB","Fox Chase Bancorp, Inc.","16.19","$194.47M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fxcb",
"FOXF","Fox Factory Holding Corp.","15.78","$584.77M","2013","Consumer Non-Durables","Motor Vehicles","http://www.nasdaq.com/symbol/foxf",
"FRAN","Francesca&#39;s Holdings Corporation","15.94","$674.23M","2011","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/fran",
"FELE","Franklin Electric Co., Inc.","35","$1.66B","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/fele",
"FRED","Fred&#39;s, Inc.","18.23","$672.97M","1992","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/fred",
"FREE","FreeSeas Inc.","0.0925","$10.68M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/free",
"RAIL","Freightcar America, Inc.","26.16","$315.67M","2005","Capital Goods","Railroads","http://www.nasdaq.com/symbol/rail",
"FEIM","Frequency Electronics, Inc.","11.9199","$102.58M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/feim",
"FRPT","Freshpet, Inc.","16.89","$565.27M","2014","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/frpt",
"FTR","Frontier Communications Corporation","8.29","$8.31B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ftr",
"FRPH","FRP Holdings, Inc.","32.74","$318.19M","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/frph",
"FSBW","FS Bancorp, Inc.","19.0001","$61.48M","2012","Finance","Banks","http://www.nasdaq.com/symbol/fsbw",
"FTD","FTD Companies, Inc.","34.58","$656.6M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ftd",
"FSYS","Fuel Systems Solutions, Inc.","10.9","$219.15M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/fsys",
"FTEK","Fuel Tech, Inc.","3.18","$72.62M","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/ftek",
"FCEL","FuelCell Energy, Inc.","1.33","$387.2M","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/fcel",
"FULL","Full Circle Capital Corporation","4.32","$51.62M","2010","n/a","n/a","http://www.nasdaq.com/symbol/full",
"FULLL","Full Circle Capital Corporation","25.9999","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fulll",
"FLL","Full House Resorts, Inc.","1.46","$27.56M","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/fll",
"FULT","Fulton Financial Corporation","11.84","$2.19B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fult",
"FSNN","Fusion Telecommunications International, Inc.","3.66","$23.76M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/fsnn",
"FFHL","Fuwei Films (Holdings) Co., Ltd.","0.6208","$8.11M","2006","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ffhl",
"FXEN","FX Energy, Inc.","1.4","$75.7M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/fxen",
"FXENP","FX Energy, Inc.","18","$14.4M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/fxenp",
"GK","G&K Services, Inc.","72.38","$1.44B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/gk",
"WILC","G. Willi-Food International,  Ltd.","6","$77.85M","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/wilc",
"GAIA","Gaiam, Inc.","7.06","$172.72M","1999","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/gaia",
"GALT","Galectin Therapeutics Inc.","3.59","$79.42M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galt",
"GALTU","Galectin Therapeutics Inc.","7.7","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galtu",
"GALTW","Galectin Therapeutics Inc.","1.5","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galtw",
"GALE","Galena Biopharma, Inc.","1.62","$196.76M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gale",
"GLMD","Galmed Pharmaceuticals Ltd.","6.69","$74.26M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glmd",
"GLPI","Gaming and Leisure Properties, Inc.","33.85","$3.81B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/glpi",
"GPIC","Gaming Partners International Corporation","8.35","$66.1M","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/gpic",
"GRMN","Garmin Ltd.","54.31","$10.39B","2000","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/grmn",
"GGAC","Garnero Group Acquisition Company","9.51","$176.91M","2014","Finance","Business Services","http://www.nasdaq.com/symbol/ggac",
"GGACR","Garnero Group Acquisition Company","0.25","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/ggacr",
"GGACU","Garnero Group Acquisition Company","10","$130.64M","2014","Finance","Business Services","http://www.nasdaq.com/symbol/ggacu",
"GGACW","Garnero Group Acquisition Company","0.11","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/ggacw",
"GARS","Garrison Capital Inc.","14.71","$246.52M","2013","n/a","n/a","http://www.nasdaq.com/symbol/gars",
"GCTS","GCT Semiconductor, Inc.","0.095","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gcts",
"GKNT","Geeknet, Inc.","8.16","$54.83M","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gknt",
"GENC","Gencor Industries Inc.","9.2","$87.58M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/genc",
"GNCMA","General Communication, Inc.","14.53","$598.81M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/gncma",
"GFN","General Finance Corporation","8.7","$224.36M","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfn",
"GFNCP","General Finance Corporation","106.0001","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfncp",
"GFNSL","General Finance Corporation","25.7001","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfnsl",
"GENE","Genetic Technologies Ltd","4.5","$18.42M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gene",
"GNMK","GenMark Diagnostics, Inc.","13.16","$549.22M","2010","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gnmk",
"GNCA","Genocea Biosciences, Inc.","9.01","$158.67M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gnca",
"GHDX","Genomic Health, Inc.","30.11","$955.14M","2005","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ghdx",
"GNTX","Gentex Corporation","17.31","$5.07B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/gntx",
"THRM","Gentherm Inc","38.98","$1.39B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/thrm",
"GNVC","GenVec, Inc.","3.94","$68.04M","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gnvc",
"GTWN","Georgetown Bancorp, Inc.","17.55","$32.07M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gtwn",
"GEOS","Geospace Technologies Corporation","19.28","$253.46M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/geos",
"GABC","German American Bancorp, Inc.","28.48","$376.23M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gabc",
"GERN","Geron Corporation","2.97","$466.92M","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gern",
"GEVO","Gevo, Inc.","0.1599","$15.93M","2011","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gevo",
"ROCK","Gibraltar Industries, Inc.","16.06","$496.33M","1993","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/rock",
"GIGM","GigaMedia Limited","0.7799","$39.65M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/gigm",
"GIGA","Giga-tronics Incorporated","1.75","$9.53M","1983","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/giga",
"GIII","G-III Apparel Group, LTD.","102.78","$2.31B","1989","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/giii",
"GILT","Gilat Satellite Networks Ltd.","4.85","$206.7M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/gilt",
"GILD","Gilead Sciences, Inc.","99.98","$150.84B","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gild",
"GBCI","Glacier Bancorp, Inc.","24.19","$1.81B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gbci",
"GLAD","Gladstone Capital Corporation","7.53","$158.13M","2001","n/a","n/a","http://www.nasdaq.com/symbol/glad",
"GLADO","Gladstone Capital Corporation","25.45","$55.99M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glado",
"GOOD","Gladstone Commercial Corporation","17.23","$326.14M","2003","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/good",
"GOODN","Gladstone Commercial Corporation","25.67","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodn",
"GOODO","Gladstone Commercial Corporation","25.82","$29.69M","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodo",
"GOODP","Gladstone Commercial Corporation","25.4","$25.4M","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodp",
"GAIN","Gladstone Investment Corporation","7.64","$202.28M","2005","n/a","n/a","http://www.nasdaq.com/symbol/gain",
"GAINO","Gladstone Investment Corporation","25.408","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gaino",
"GAINP","Gladstone Investment Corporation","26.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gainp",
"LAND","Gladstone Land Corporation","10.55","$81.8M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/land",
"GLBZ","Glen Burnie Bancorp","12.3","$33.96M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/glbz",
"GDEF","Global Defense & National Security Systems, Inc.","10.2","$98.17M","2013","Finance","Business Services","http://www.nasdaq.com/symbol/gdef",
"ENT","Global Eagle Entertainment Inc.","12.95","$996.06M","2011","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ent",
"GBLI","Global Indemnity plc","26.98","$683.11M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gbli",
"GMC","Global Market Group Limited","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gmc",
"GSOL","Global Sources Ltd.","5.62","$167.58M","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/gsol",
"QQQC","Global X China Technology ETF","22.17","$17.74M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqc",
"SOCL","Global X Social Media Index ETF","18.72","$102.02M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/socl",
"GAI","Global-Tech Advanced Innovations Inc.","3.79","$11.54M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gai",
"GSM","Globe Specialty Metals Inc.","15.4","$1.14B","2009","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gsm",
"GBIM","GlobeImmune, Inc.","7.35","$42.25M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gbim",
"GLBS","Globus Maritime Limited","1.65","$16.89M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/glbs",
"GLRI","Glori Energy Inc","3.31","$104.26M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/glri",
"GLUU","Glu Mobile Inc.","4.97","$531.54M","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/gluu",
"GLYC","GlycoMimetics, Inc.","7.59","$143.41M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glyc",
"GOGO","Gogo Inc.","15.5","$1.32B","2013","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/gogo",
"GLNG","Golar LNG Limited","31.09","$2.9B","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glng",
"GMLP","Golar LNG Partners LP","28.03","$1.73B","2011","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/gmlp",
"GLDC","Golden Enterprises, Inc.","4.18","$49.04M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/gldc",
"GBDC","Golub Capital BDC, Inc.","17.35","$818.43M","2010","n/a","n/a","http://www.nasdaq.com/symbol/gbdc",
"GTIM","Good Times Restaurants Inc.","8.32","$78.57M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/gtim",
"GOOG","Google Inc.","535.97","$364.79B","2004","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/goog",
"GOOGL","Google Inc.","538","$366.18B","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/googl",
"GPRO","GoPro, Inc.","44.77","$5.63B","2014","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/gpro",
"GMAN","Gordmans Stores, Inc.","3.83","$74.98M","2010","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/gman",
"LOPE","Grand Canyon Education, Inc.","43.99","$2.05B","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/lope",
"GRVY","GRAVITY Co., Ltd.","0.51","$14.18M","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/grvy",
"GBSN","Great Basin Scientific, Inc.","1.79","$9.09M","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gbsn",
"GLDD","Great Lakes Dredge & Dock Corporation","7.81","$469.66M","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/gldd",
"GSBC","Great Southern Bancorp, Inc.","38.2","$524.4M","1989","Finance","Major Banks","http://www.nasdaq.com/symbol/gsbc",
"GNBC","Green Bancorp, Inc.","11.5","$300.97M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/gnbc",
"GRBK","Green Brick Partners, Inc.","7.15","$44.6M","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/grbk",
"GPRE","Green Plains, Inc.","25.14","$945.49M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gpre",
"GCBC","Greene County Bancorp, Inc.","29.32","$123.64M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/gcbc",
"GLRE","Greenlight Reinsurance, Ltd.","31.82","$1.19B","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/glre",
"GRIF","Griffin Land & Nurseries, Inc.","31.6","$162.73M","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/grif",
"GRFS","Grifols, S.A.","34.28","$11.78B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/grfs",
"GRPN","Groupon, Inc.","7.58","$5.09B","2011","Technology","Advertising","http://www.nasdaq.com/symbol/grpn",
"OMAB","Grupo Aeroportuario del Centro Norte S.A.B. de C.V.","38.03","$1.88B","2006","Transportation","Aerospace","http://www.nasdaq.com/symbol/omab",
"GGAL","Grupo Financiero Galicia S.A.","18","$2.34B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ggal",
